tamaño,ijk,ikj,jik,jki,kij,kji
10,0.000004432000000,0.000004262000000,0.000004476000000,0.000004408000000,0.000004165000000,0.000004356000000
100,0.003557099000000,0.002175738000000,0.002057931000000,0.002070029000000,0.001874163000000,0.002042816000000
500,0.257998837000000,0.217461168000000,0.244522786000000,0.303637734000000,0.239791874000000,0.310046578000000
1000,2.553850348000000,1.816074584000000,2.442488805000000,3.277519262000000,1.911394613000000,3.080125160000000
3000,128.544444543999987,50.622191018000002,93.631265299000006,151.184521918999991,49.953916114999998,149.791821325000001
5000,636.747654718000035,230.699932536000006,474.308698416000027,971.438350439000033,229.667409413999991,889.712084624999989
10000,6930.358029455000178,1879.124944201000062,5939.165078478999931,7203.848162123999828,1844.500292410999919,7184.393930023999928
